name,last_name,frequency,confidence,chamber,party,district,years_active,committees,verified,notes,variants
Lopez,Lopez,1074,high,Unknown,Unknown,Unknown,,,False,,Sil Lopez; Cedilla Lopez; Sidia Lopez; Serio Lopez; Linda Lopez
Wood,Wood,988,high,Unknown,Unknown,Unknown,,,False,,Woods; Woods It; Woods And My Bill; Woods Here; Woods There
Padilla,Padilla,986,high,Unknown,Unknown,Unknown,,,False,,Padilla For Sponsoring This; Padilla For Bringing This; Padilla Let; Padilla Was Talking About; Padilla It
Trujillo,Trujillo,782,high,Unknown,Unknown,Unknown,,,False,,Patricia Trujillo; Trujillo On This Bill; Trujillo Let; Trujillo Is There Anybody; Trujillo Yes
Martinez,Martinez,775,high,Unknown,Unknown,Unknown,,,False,,Martin; Martinez So; Martinez Didn; Martinez Yes; Martinez Nope
Steinborn,Steinborn,685,high,Unknown,Unknown,Unknown,,,False,,Steinburn; Steinborne; Steinborg; Jeff Steinborn; Steinborn And Then
Armstrong,Armstrong,678,high,Unknown,Unknown,Unknown,,,False,,Armstrong Go Ahead; Gail Armstrong No; Armstrong Yes To Table; Armstrong Yes; Armstrong Next We'Re
Hickey,Hickey,669,high,Unknown,Unknown,Unknown,,,False,,Hickey Is There Anybody; Hickey It; Hickey He; Hickey Yes; Hickey Lane Can You
Mcqueen,Mcqueen,668,high,Unknown,Unknown,Unknown,,,False,,Mcqueen And Speaker Egolf; Mcqueen Yes; Mcqueen No; Mcqueen Here; Mcqueen This
Scott,Scott,662,high,Unknown,Unknown,Unknown,,,False,,Larry Scott; Scott Here; Scott Scanlon; My Name Is Scott; Scott Scanlon Registered Lobbyists
Gonzalez,Gonzalez,647,high,Unknown,Unknown,Unknown,,,False,,Ted Gonzalez; Gonzales; Uh Gonzalez; Gonzalez Is Here; Gonzalez And Then We
Brandt,Brandt,598,high,Unknown,Unknown,Unknown,,,False,,Brandt Sierra; Brand; Brandt No Ma'Am; Brandt Yes; Brandt No
Townsend,Townsend,582,high,Unknown,Unknown,Unknown,,,False,,Townsend We'Re Going; Townsend Yes; Townsend Here; Townsend No; Townsend Yes Ma'Am
Dixon,Dixon,537,high,Unknown,Unknown,Unknown,,,False,,Dixon For The Motion; Dixon Is There Any; Dixon Please; Dixon Second By Represented; Dixon We'Re Gonna
Joshua Sanchez,Sanchez,531,high,Unknown,Unknown,Unknown,,,False,,Sanchez
Stewart,Stewart,527,high,Unknown,Unknown,Unknown,,,False,,Stewart That; Stewart For Bringing This; Stewart Go Ahead; Mimi Stewart; Stewart With Us
Figueroa,Figueroa,492,high,Unknown,Unknown,Unknown,,,False,,Figueroa Here; Figueroa For Sponsoring This; Figueroa Are There Any; Figueroa Yes; Figuero
Garcia,Garcia,488,high,Unknown,Unknown,Unknown,,,False,,Garcia Next We'Re; Garcia That; Garcia Please; Garcia Yeah; Deborah Garcia
Pope,Pope,486,high,Unknown,Unknown,Unknown,,,False,,Popes; Pope To Explain His; Pope No; Pope Yes; Pope Yeah
Garrett,Garrett,474,high,Unknown,Unknown,Unknown,,,False,,Garrett Thanks; Garre; Garrett Is There Any; Garrett And Then Represent; Garrett No
Brown,Brown,473,high,Unknown,Unknown,Unknown,,,False,,Brown Yes To Table; Represent Brown; Brown Here; Brown And Then Represent; Catherine Brown
Kernan,Kernan,457,high,Unknown,Unknown,Unknown,,,False,,Kernan Was Talking About; Kernan Yes; Kernan It; Kernan No; Kernan Sierra
Hernan,Hernan,449,high,Unknown,Unknown,Unknown,,,False,,Hernandez; Hernandez Here; Hernandez And Then Represent; Her Hernandez; Hern
Wirth,Wirth,445,high,Unknown,Unknown,Unknown,,,False,,Peter Wirth; Wirth That; Wirth Was Talking About; Wirth For Bringing This; Wirth You Have Any
Gallegos,Gallegos,436,high,Unknown,Unknown,Unknown,,,False,,David Gallegos; Gallegos Yes; Gallegos Yes Ma'Am; Gallegos Here; Gallegos No Ma'Am
Chatfield,Chatfield,422,high,Unknown,Unknown,Unknown,,,False,,Chatfield Next We'Re; Chapfield; Chatfield Is There Any; Jack Chatfield; Chatfield And Then Go
Matthews,Matthews,411,high,Unknown,Unknown,Unknown,,,False,,Matt; Matthews Yes; Matthews That; Matthew; Matthews Yes By Share
Montoya,Montoya,406,high,Unknown,Unknown,Unknown,,,False,,Montoya We'Re Gonna; Montoya Are There Any; Montoya Voting In Opposition; Montoya Okay; Montoya Yes
Chavez,Chavez,396,high,Unknown,Unknown,Unknown,,,False,,Eleanor Chavez; In Chavez; Ann Chavez; Nicole Chavez; Uh Chavez
Charlie,Charlie,387,high,Unknown,Unknown,Unknown,,,False,,Charlie For The First; Charlie To Explain Her; Charlie Charlie; Char; Angel Charlie
Duncan,Duncan,383,high,Unknown,Unknown,Unknown,,,False,,Duncan For The Motion; Hernandez And Represent Duncan; Duncan Here; Duncan And Then Vice; Duncan Yes
Lujan,Lujan,378,high,Unknown,Unknown,Unknown,,,False,,Lujan Grisham; Tara Lujan; Lujan Next We'Re; Lujan Okay; Lujan Is There Any
Baca,Baca,352,high,Unknown,Unknown,Unknown,,,False,,Baca For The Motion; Baca Yes; Baca Next We'Re; Baca What; Baca Please
Ramos,Ramos,342,high,Unknown,Unknown,Unknown,,,False,,
Romero,Romero,337,high,Unknown,Unknown,Unknown,,,False,,Andres Romero; Uh Romero; Romero But; Romero To Talk About; Rome
Jones,Jones,335,high,Unknown,Unknown,Unknown,,,False,,Jones Here; Jones Yes; Jones Is There Any; Jones No
Herndon,Herndon,329,high,Unknown,Unknown,Unknown,,,False,,Ferndon; Pamela Herndon; Herndon For Bringing This; Herndon Yes
Pinto,Pinto,325,high,Unknown,Unknown,Unknown,,,False,,Shannon Pinto; Pinto If You'Ll; Pinto Yes; Pin Pinto
Hamblin,Hamblin,325,high,Unknown,Unknown,Unknown,,,False,,Hamblen; Hambling; Hambling Yes
Pete Campos,Campos,321,high,Unknown,Unknown,Unknown,,,False,,Campos; Pete Campos Representing All; Campo
Nibert,Nibert,318,high,Unknown,Unknown,Unknown,,,False,,Nibert Yes; Nibert Yes Ma'Am; Nibert No; Nibert There; Nibert That
Vincent,Vincent,304,high,Unknown,Unknown,Unknown,,,False,,Vincent For The Motion; Vincent And Then Represent; Vincent Was Talking About; Vincent Is There Any; Vincent Then
Munoz,Munoz,301,high,Unknown,Unknown,Unknown,,,False,,George Munoz; Munoz Here; Munoz For Bringing This; Munoz Votes Yes; Munoz Votes
Lane,Lane,298,high,Unknown,Unknown,Unknown,,,False,,Lane That; Lane Your; Lane Yes; Lane For The Motion; Lane No
Ferrari,Ferrari,294,high,Unknown,Unknown,Unknown,,,False,,Ferrary; Joanne Ferrari; Uh Ferrari; Ferrari Here; Joanne Ferrari Yes
Hemphill,Hemphill,284,high,Unknown,Unknown,Unknown,,,False,,Hemphill For Bringing This; Hemphill If You'Ll; Hemphill For Bringing Forward; Hemphill Yes; Hemphill Boats
Share,Share,271,high,Unknown,Unknown,Unknown,,,False,,Shared; Share This; Shares; Share Is Excused; Shar
Dow,Dow,266,high,Unknown,Unknown,Unknown,,,False,,Dowd; Downs; Dow And Then We; Dow Here; Dow On House Bill
Ortiz,Ortiz,259,high,Unknown,Unknown,Unknown,,,False,,Jerry Ortizipino In Drafting; Jerry Ortiz; Ortiz You Know; Ortiz If You Know; Ortiz Pena Yes So
Harper,Harper,259,high,Unknown,Unknown,Unknown,,,False,,Harper Good To See; Harper Your; Harper On On This; Jason Harper; Harper Yes
Small,Small,256,high,Unknown,Unknown,Unknown,,,False,,Small Yes; Small For The Motion; Small He; Small That; Small Let
Block,Block,255,high,Unknown,Unknown,Unknown,,,False,,Block Uh; Block For Bringing This; Center Block; Block Was Talking About
Chandler,Chandler,254,high,Unknown,Unknown,Unknown,,,False,,Chan; Chandler And Yeah; Chandler For Carrying This; Chandler Why Don; Chandler You Have An
Lanier,Lanier,252,high,Unknown,Unknown,Unknown,,,False,,Lanier Votes Yes; Lanier Votes No; Lanier Votes; La
Rehm,Rehm,242,high,Unknown,Unknown,Unknown,,,False,,Rehm Yes; Rehm Yes Ma'Am; Rehm No
Maestas,Maestas,234,high,Unknown,Unknown,Unknown,,,False,,Maestas No; Maestas Yes And So; Maestus; Maestas Yes; Maest
Pettigrew In Opposition,Opposition,234,high,Unknown,Unknown,Unknown,,,False,,Pettigrew; Pettigre
Anderson Is There Any,Any,232,high,Unknown,Unknown,Unknown,,,False,,Anderson; Anders
Souls,Souls,231,high,Unknown,Unknown,Unknown,,,False,,Souls Is On His; Senators Souls Yes It; Souls No; Souls Yes; Senators Souls
Silva,Silva,227,high,Unknown,Unknown,Unknown,,,False,,Silva Here; Sarah Silva; Ana Silva; Dominic Silva; Silva In The Opposition
Thornton,Thornton,226,high,Unknown,Unknown,Unknown,,,False,,Thornton Center Pope; Thornton No; Thorn; Thornton Yes; Thor
Center,Center,224,high,Unknown,Unknown,Unknown,,,False,,For The Center Pacific; In The Center; Center That; Center It; Hamblen Yes Centerville No
Tallman,Tallman,222,high,Unknown,Unknown,Unknown,,,False,,Tallman Yes; Tollman; Tallman Any Other Discussion; Tallman You'Re Next; Tallman Bill
Brantley,Brantley,221,high,Unknown,Unknown,Unknown,,,False,,Brentley; Brant; Bran; Brantley Votes; Brantley Votes Yes
Hall,Hall,221,high,Unknown,Unknown,Unknown,,,False,,Hall Yes; Hall No; Hall Here
Bergman,Bergman,218,high,Unknown,Unknown,Unknown,,,False,,Bergmans; Bergmann; Bergmans Is Gonna Go
Cervantes,Cervantes,213,high,Unknown,Unknown,Unknown,,,False,,Cervantes To Explain His; Cervantes Is Excused; Cervantes Was Talking About; Cervante; Cervantes Yes
Lord,Lord,212,high,Unknown,Unknown,Unknown,,,False,,Lord It; Stephanie Lord Here; Stephanie Lord; Stephanie Lord Yes; Lord No
Lent,Lent,211,high,Unknown,Unknown,Unknown,,,False,,Lenti; Lente There; Lente; Lente Yes; Len
Lara,Lara,209,high,Unknown,Unknown,Unknown,,,False,,Lara Here; Lara Yes; Lara Please; Lara For Bringing This; Lara If You Would
Rodriguez,Rodriguez,209,high,Unknown,Unknown,Unknown,,,False,,Rodriguez Is Gonna; Rodriguez Yes; Rodriguez Yes Seven Two; Rodriguez Can You Make; Rodriguez It
What,What,207,high,Unknown,Unknown,Unknown,,,False,,What We'Re Gonna; What What; So What; What Yes; What Is The What
Chasey,Chasey,205,high,Unknown,Unknown,Unknown,,,False,,Chase; Chasey Said It; Chasey Yes; Chasey Yeah; Chasey On House Bill
Kates,Kates,204,high,Unknown,Unknown,Unknown,,,False,,Kate
Lewis,Lewis,203,high,Unknown,Unknown,Unknown,,,False,,Lewis For Bringing This; Lewis For Sponsoring This; Lewis Would You Be; Lewis Yes
Griggs,Griggs,203,high,Unknown,Unknown,Unknown,,,False,,Griggs No; Griggs Yes
Paul,Paul,203,high,Unknown,Unknown,Unknown,,,False,,Paul Are There Any
Daniel Ivey Soto,Soto,195,high,Unknown,Unknown,Unknown,,,False,,Ivey Soto
Crowder,Crowder,192,high,Unknown,Unknown,Unknown,,,False,,Crowder Here; Crowder Next We'Re; Crowder Please; Crowder So; Crowder And Then We
Cook,Cook,191,high,Unknown,Unknown,Unknown,,,False,,Cook Yes; Cook No; Cook Yes Ma'Am
Anaya,Anaya,187,high,Unknown,Unknown,Unknown,,,False,,Anaya In The Second; Anaya To Explain Her; Anaya On House Bill
Mckenna,Mckenna,186,high,Unknown,Unknown,Unknown,,,False,,Mckenna Please; Mckenna Yes; Mckenna On The Amendment; Mckenna No; Mckenna Yes Senate Committees
Alcon,Alcon,184,high,Unknown,Unknown,Unknown,,,False,,Alcon Yes; Alcon You'Re Next; Alcon No
Johnson,Johnson,183,high,Unknown,Unknown,Unknown,,,False,,John; Wendy Johnson; Gary Johnson; Johnson Yes; Wonda Johnson
Diamond,Diamond,182,high,Unknown,Unknown,Unknown,,,False,,Diamond She; Diamond Yes; Diamond You'Re Next; Crystal Diamond Senate District; Diamond Just
Little,Little,178,high,Unknown,Unknown,Unknown,,,False,,Little Here; Little And Then Represent; Little And Then Ranking; Little For The Motion; Charlotte Little
Representatives,Representatives,173,high,Unknown,Unknown,Unknown,,,False,,Represent; Rep; Repres; Lord Representatives; Representatives And Experts
Mason,Mason,171,high,Unknown,Unknown,Unknown,,,False,,Melissa Mason; Mason Yes; Mason Yeah
Lundstrom,Lundstrom,164,high,Unknown,Unknown,Unknown,,,False,,Patty Lundstrom; Lundstrom Yes; Lundstrom Yeah; Lindstrom
Eli,Eli,164,high,Unknown,Unknown,Unknown,,,False,,Eli Here; Eli That; Eli Yes; Elizabeth; Eli No
Serrato,Serrato,162,high,Unknown,Unknown,Unknown,,,False,,Serrado; Serrato Yes; Serrato Your; Serrato Here; Serrato For Bringing This
For The New Mexico,Mexico,161,high,Unknown,Unknown,Unknown,,,False,,
Tobiasson,Tobiasson,160,high,Unknown,Unknown,Unknown,,,False,,Tobiasson Votes Yes; Tobiasson Votes No; Tobias; Tobiasson Votesia
Sher,Sher,158,high,Unknown,Unknown,Unknown,,,False,,Sheriff; Sherrod; Sherman; Sheryl; Sheryl Williams Stapleton
Allison,Allison,157,high,Unknown,Unknown,Unknown,,,False,,Allyson; Allison Is The Second; Allison Is There Any; Allison Yes; Allison Please
Pirtle,Pirtle,148,high,Unknown,Unknown,Unknown,,,False,,Pirtle For Bringing This; Pirtle Yes; Pirtle That; Pirtle No; Pirtle It
De La Cruz,Cruz,147,high,Unknown,Unknown,Unknown,,,False,,Cruz; De La Cruz Here; De La Cruz Pointed
Hochman Vigil Here,Here,147,high,Unknown,Unknown,Unknown,,,False,,Hochman Vigil; Hochman; Vigil; Ho
If You Would Just,Just,146,high,Unknown,Unknown,Unknown,,,False,,If You; Just; If You Could Just
Hamlin,Hamlin,145,high,Unknown,Unknown,Unknown,,,False,,Ham
If You Don,Don,138,high,Unknown,Unknown,Unknown,,,False,,Do; Don; You Don
Herrera,Herrera,135,high,Unknown,Unknown,Unknown,,,False,,Herrera Here; Susan Herrera; Ferrera; Herrera She
Strickler,Strickler,135,high,Unknown,Unknown,Unknown,,,False,,Strickler Your; Strickler No; Strickler Here; Strickler Yes
Reed,Reed,134,high,Unknown,Unknown,Unknown,,,False,,Ree
Already Thank You Let,Let,134,high,Unknown,Unknown,Unknown,,,False,,Let; Already
You Know We'Re,We'Re,133,high,Unknown,Unknown,Unknown,,,False,,You; You Know; You Know We We; Know; We'Re
Sweetser Yes,Yes,132,high,Unknown,Unknown,Unknown,,,False,,Sweetser
Ezzell,Ezzell,131,high,Unknown,Unknown,Unknown,,,False,,Ezzell Please; Ezzell Is There Any; Ezzell Next We'Re; Ezzell No; Ezzell That
Because,Because,129,high,Unknown,Unknown,Unknown,,,False,,Because That; Because It; Because Then; Be; You Life Just Because
Mentioned,Mentioned,125,high,Unknown,Unknown,Unknown,,,False,,Tolman Mentioned During His; Mentioned That; Had Mentioned; Hernandez Just Mentioned That; Schardin Clarke Mentioned We
Ingle,Ingle,123,high,Unknown,Unknown,Unknown,,,False,,Ingle Are You There; Ingle Yes; Ingle No
All Right,Right,120,high,Unknown,Unknown,Unknown,,,False,,All; All Right Let; Right; All Right So; All Right We'Re
Neville We'Re Going,Going,120,high,Unknown,Unknown,Unknown,,,False,,Neville
Brent,Brent,116,high,Unknown,Unknown,Unknown,,,False,,Brent Yes
Thompson Here,Here,115,high,Unknown,Unknown,Unknown,,,False,,Thompson
Murphy,Murphy,115,high,Unknown,Unknown,Unknown,,,False,,Murphy Here
Now,Now,112,high,Unknown,Unknown,Unknown,,,False,,Right Now; Armstrong Now; Now That; Dow Now; Now Let
Castellano,Castellano,108,high,Unknown,Unknown,Unknown,,,False,,Castellano Next We'Re; Castellano Is There Any; Castellano Yes; Castellano For The Second; Castellano This
Worth,Worth,108,high,Unknown,Unknown,Unknown,,,False,,Worth Here; Worth Yes; Worth Is Excused; Wort; Worth Excused
Madrid,Madrid,107,high,Unknown,Unknown,Unknown,,,False,,Madrid Yes; Madrid Please
Parajon,Parajon,104,high,Unknown,Unknown,Unknown,,,False,,Parejon; Parajan; Parajun; Paramon; Para
Candelaria,Candelaria,103,high,Unknown,Unknown,Unknown,,,False,,Candelaria You Know; Candelaria Yes; Candelaria That
For Bringing This Forward,Forward,102,high,Unknown,Unknown,Unknown,,,False,,For Bringing This; Bring
Luhan,Luhan,101,high,Unknown,Unknown,Unknown,,,False,,Luhan Yes; Luhan And Then Represent; Luhan And Then Vice; Tara Luhan
Doo,Doo,101,high,Unknown,Unknown,Unknown,,,False,,Doo And Then Vice; Doohe
Stefani,Stefani,100,high,Unknown,Unknown,Unknown,,,False,,Stefanik; Stefanics; Stefaniks; Stefanis; Stefanics Yes
Roybal Caballero,Caballero,100,high,Unknown,Unknown,Unknown,,,False,,Roybal Caballero If You; Roybal; Roybal Caballero Yes; Roybal Caballero Please; Roybal Caballero Is There
Ely,Ely,100,high,Unknown,Unknown,Unknown,,,False,,Ely For Bringing This; Ely Yes
Stapleton,Stapleton,99,high,Unknown,Unknown,Unknown,,,False,,Stapleton Please; Stapleton Yes; Stapleton For Bringing This; Stapleton If You Would
Thomson,Thomson,98,high,Unknown,Unknown,Unknown,,,False,,Liz Thomson; Thomson Good Morning; Liz Thomson Yes; Liz Thomson House District; Thomson Yes
Senators,Senators,96,high,Unknown,Unknown,Unknown,,,False,,Senators My Name; Senators Sold; Senators Communities That Will; In Senators; Senators Thank You So
Please Call The Roll,Roll,95,high,Unknown,Unknown,Unknown,,,False,,Please Call The Vote; Please Call; Please Call The Boat; Call The Roll
If You Could Please,Please,93,high,Unknown,Unknown,Unknown,,,False,,Please; Could; If You Would Please
Moore,Moore,93,high,Unknown,Unknown,Unknown,,,False,,Moores; Moore Are There Any; Jc Moore; Moores Yes; Moores That
Senna Cortez,Cortez,92,high,Unknown,Unknown,Unknown,,,False,,Cortez; Senna; Senna Cortez Here; Senna Cortez Noted Table; Sen
Scher,Scher,90,high,Unknown,Unknown,Unknown,,,False,,Scherer; Scherer Is Saying; Scherer Votes; Scherer Share Votes
Leo Jaramillo,Jaramillo,89,high,Unknown,Unknown,Unknown,,,False,,Jaramillo; Jaramil; Jarami
Nava,Nava,88,high,Unknown,Unknown,Unknown,,,False,,For The Navajo Nation
Powdrell Culbert Here,Here,86,high,Unknown,Unknown,Unknown,,,False,,Powdrell Culbert; Powdrell Culbert Yes; Culbert
Abeta,Abeta,85,high,Unknown,Unknown,Unknown,,,False,,
Baldonado,Baldonado,84,high,Unknown,Unknown,Unknown,,,False,,Baldonado No; Baldonado Yes; Baldonado For Bringing This
Chavis,Chavis,82,high,Unknown,Unknown,Unknown,,,False,,Cha; Nicole Chavis; In Chavis; Chavis Yes; Chavis And The Second
Sendo,Sendo,82,high,Unknown,Unknown,Unknown,,,False,,Sendos; Send; Sendosia; Sendo Votes Yes
Hoffman,Hoffman,82,high,Unknown,Unknown,Unknown,,,False,,
Again,Again,79,high,Unknown,Unknown,Unknown,,,False,,Once Again; Members The Committee Again; For The Question Again; But Again; Again That
Whenever You'Re Ready,Ready,79,high,Unknown,Unknown,Unknown,,,False,,Read; Whenever; You'Re
Uh,Uh,78,high,Unknown,Unknown,Unknown,,,False,,Scott Uh; Uh Brown; Uh Garrett; Uh Vincent; Uh Hernandez
Burt It,It,78,high,Unknown,Unknown,Unknown,,,False,,Burt
Members The Committee Yes,Yes,74,high,Unknown,Unknown,Unknown,,,False,,Members The Committee Kerry; Members The Committee No; Members The Committee Just; Members The Committee You; Members The Committee So
Black,Black,73,high,Unknown,Unknown,Unknown,,,False,,Rob Black; Black For Bringing This; Designate Rob Black; Robert Black
Committee Members My Name,Name,73,high,Unknown,Unknown,Unknown,,,False,,Members My Name; Committee Member
Experts,Experts,72,high,Unknown,Unknown,Unknown,,,False,,Refer To My Experts; Expert; Represent Experts; Do You Have Experts
Cates,Cates,72,high,Unknown,Unknown,Unknown,,,False,,Kathleen Cates; Cates Yes
Shendo So,So,71,high,Unknown,Unknown,Unknown,,,False,,Shendo; Shendo No; Shendo So You'Ve
Boone,Boone,70,high,Unknown,Unknown,Unknown,,,False,,Bo; Boone Is Excused; Boon
Sarinana,Sarinana,70,high,Unknown,Unknown,Unknown,,,False,,Sarinana Here; Sarinana Next We'Re; Sarinana There Any Opposition; Sarinana Yes; Sarinana There
Bert,Bert,69,high,Unknown,Unknown,Unknown,,,False,,Bert Votes; Bert Yes; Bert Bert Votes; Bert Let Me Ask; Bert Votes Yes
For Bringing This Bill,Bill,68,high,Unknown,Unknown,Unknown,,,False,,
Han,Han,67,high,Unknown,Unknown,Unknown,,,False,,Lu Han; There Are No Hands; Hansen; Michelle Lu Han Grisham; You Have Your Hand
Speaker Yes,Yes,67,high,Unknown,Unknown,Unknown,,,False,,Speaker Yes This Will
Reeb,Reeb,67,high,Unknown,Unknown,Unknown,,,False,,
Shindo,Shindo,66,high,Unknown,Unknown,Unknown,,,False,,Shin; Shindo Here; Shindo Yes; Shindo Votes Yes
Um,Um,65,high,Unknown,Unknown,Unknown,,,False,,Um How; Pope Um; Stein Born Um; Um Nicole Chavez; Um Expert
Bradley,Bradley,65,high,Unknown,Unknown,Unknown,,,False,,Branley; Bradley Votes
Stephanics,Stephanics,63,high,Unknown,Unknown,Unknown,,,False,,Stephonics; Stephanic
Guy Goes,Goes,63,high,Unknown,Unknown,Unknown,,,False,,Guy; Guy Goes Yes; Goes
Tobiasin,Tobiasin,63,high,Unknown,Unknown,Unknown,,,False,,Tobiasinbotia
Doesn,Doesn,62,high,Unknown,Unknown,Unknown,,,False,,Doe; Does
Penske,Penske,62,high,Unknown,Unknown,Unknown,,,False,,If The Penske; Penske Yes; Said Penske Yes; Penske No; So Penske Yes
More,More,61,high,Unknown,Unknown,Unknown,,,False,,We Have Three More; Seli Can Speak More; We Have One More; Dance More To Go; More Welcome
How To Meal Yes,Yes,61,high,Unknown,Unknown,Unknown,,,False,,How To Meal; Meal
Henry,Henry,60,high,Unknown,Unknown,Unknown,,,False,,
Go Ahead,Ahead,60,high,Unknown,Unknown,Unknown,,,False,,Yes Go Ahead; Anderson Go Ahead; Okay Go Ahead; We'Ll Go Ahead; Schmedes Go Ahead
Stansbury,Stansbury,60,high,Unknown,Unknown,Unknown,,,False,,Stansbury Yes; Stansbury Here
Hamblen Yes,Yes,56,high,Unknown,Unknown,Unknown,,,False,,Hamblen Yes Senate Bill; Hamblen Yes In Addition
Who,Who,55,high,Unknown,Unknown,Unknown,,,False,,Okay Thank You Who; Dow Who; Day Hochman Vigil Who; John Arthur Smith Who; Malinga Claim Who
Fernandez,Fernandez,55,high,Unknown,Unknown,Unknown,,,False,,Fernan; Fernandes
Stand For Questions,Questions,54,high,Unknown,Unknown,Unknown,,,False,,All Stand For Questions; We Stand For Questions; Stand For Questions Okay; Stand
Fajardo,Fajardo,54,high,Unknown,Unknown,Unknown,,,False,,Fajardo Yes; Fajardo If You'Re
President,President,53,high,Unknown,Unknown,Unknown,,,False,,President That
So We,We,51,high,Unknown,Unknown,Unknown,,,False,,All Right So We; So We'Ll Go; Powdrell Culbert So We; So We'Re Talking; So We'Re
Schmedes,Schmedes,50,high,Unknown,Unknown,Unknown,,,False,,Schmedes Yes
Members Of The Community,Community,48,high,Unknown,Unknown,Unknown,,,False,,Com; Member
Clemente,Clemente,47,high,Unknown,Unknown,Unknown,,,False,,Clemente Yes
Represented,Represented,46,high,Unknown,Unknown,Unknown,,,False,,Represented Pettigrew; Represented An Expert; Represented That
Care,Care,46,high,Unknown,Unknown,Unknown,,,False,,Care Act; Care Act Yes; Members The Committee Care; Members Committee Care About; New Mexico Primary Care
Cadena,Cadena,46,high,Unknown,Unknown,Unknown,,,False,,Cade
Bash,Bash,46,high,Unknown,Unknown,Unknown,,,False,,Bash Yes
Campos Votes Yes,Yes,46,high,Unknown,Unknown,Unknown,,,False,,Campos Votes
Charles,Charles,45,high,Unknown,Unknown,Unknown,,,False,,Members The Committee Charles; Charley
Sheer,Sheer,45,high,Unknown,Unknown,Unknown,,,False,,
Stein Born,Born,45,high,Unknown,Unknown,Unknown,,,False,,Stein Born Yes; Stein Born Boats; Stein Born Votes; Stein Born Stein Born
Duhigg,Duhigg,45,high,Unknown,Unknown,Unknown,,,False,,Duhig; Duhigg Yes; Duhigg To Make Sure; Duhigg Yeah
Torres Velasquez,Velasquez,44,high,Unknown,Unknown,Unknown,,,False,,Torres Velazquez; Torres; Velasquez; Torres Valesquez; Torres Valasquez
For Bringing The Bill,Bill,44,high,Unknown,Unknown,Unknown,,,False,,Bill
Maybe,Maybe,44,high,Unknown,Unknown,Unknown,,,False,,May; Maybe That; Maybe It; Maybe Maybe
Gonzales Yes,Yes,44,high,Unknown,Unknown,Unknown,,,False,,
David,David,43,high,Unknown,Unknown,Unknown,,,False,,Davidson; Da; David Abbey And His; David Archuleta Has Moved; Wirth This Is David
No Ma'Am,Ma'Am,43,high,Unknown,Unknown,Unknown,,,False,,Rain No Ma'Am; Rehm No Ma'Am; Townsend No Ma'Am; Green No Ma'Am; Ma'Am
Doig,Doig,43,high,Unknown,Unknown,Unknown,,,False,,Doigg
Before,Before,42,high,Unknown,Unknown,Unknown,,,False,,Just Before; Before We Get Started; So Before; Anything Else Before We; Before We Go Forward
With The New Mexico,Mexico,42,high,Unknown,Unknown,Unknown,,,False,,
Ortez,Ortez,42,high,Unknown,Unknown,Unknown,,,False,,Ortez Yes; Ortez Here
Dela Cruz,Cruz,42,high,Unknown,Unknown,Unknown,,,False,,Dela Cruz And Then
Sorry,Sorry,42,high,Unknown,Unknown,Unknown,,,False,,Sorry Thank You So; Members The Committee Sorry; Sorry It; Sorry Had To Step
Campos Yes,Yes,42,high,Unknown,Unknown,Unknown,,,False,,Campos Yes Campos Yes
Reap Yes,Yes,42,high,Unknown,Unknown,Unknown,,,False,,Read Yes; Reap
My Question Is About,About,41,high,Unknown,Unknown,Unknown,,,False,,About; My Question; Question
Russell,Russell,41,high,Unknown,Unknown,Unknown,,,False,,Rus; Russell That
Santa,Santa,41,high,Unknown,Unknown,Unknown,,,False,,From Santa Fe County; Santa If You Would; Here In Santa Fe; Santa And His Team; At Santa Fe Community
Azel,Azel,41,high,Unknown,Unknown,Unknown,,,False,,
Shendo Yes,Yes,40,high,Unknown,Unknown,Unknown,,,False,,
Michael,Michael,39,high,Unknown,Unknown,Unknown,,,False,,Michael Padilla; Michael Pavia; Michael Pritom; Michael Kaplan
First,First,39,high,Unknown,Unknown,Unknown,,,False,,First Of All; You Know The First; Jaramillo First; First We'Ll Go; But First Of All
Say,Say,39,high,Unknown,Unknown,Unknown,,,False,,Hernandez Was Saying; Saying; So You'Re Saying; Scott Was Saying; Say It
Nighters,Nighters,39,high,Unknown,Unknown,Unknown,,,False,,Night; Nighter
Morrison,Morrison,39,high,Unknown,Unknown,Unknown,,,False,,Morris
Compos,Compos,39,high,Unknown,Unknown,Unknown,,,False,,Compost; Compose
Kenny,Kenny,38,high,Unknown,Unknown,Unknown,,,False,,Kenny Has Been Meeting; Kenny From The Environment
Good Morning,Morning,38,high,Unknown,Unknown,Unknown,,,False,,Good Morning Everyone; Good Morning Everybody; Morning; Good Morning To You; Committee Members Good Morning
Second,Second,38,high,Unknown,Unknown,Unknown,,,False,,Give Me One Second; Seconded; Hamblen And The Second; Griggs Second; Campos For The Second
For You,You,37,high,Unknown,Unknown,Unknown,,,False,,For Your Presentation; For Your Comments; For Your Bill; For Your Answers; For Your
Lee,Lee,37,high,Unknown,Unknown,Unknown,,,False,,Lee Jean Amend This
Sariana,Sariana,37,high,Unknown,Unknown,Unknown,,,False,,Saraana; Syriana
Karen,Karen,37,high,Unknown,Unknown,Unknown,,,False,,Karen Sanchez Griego; Karen Bash; Karen Bash Yes; Karen Carson; Karena
Phelps Anderson,Anderson,37,high,Unknown,Unknown,Unknown,,,False,,Phelps
