bill_id,bill_type,transcript_file
HB 44,HB,House-ChamberMeeting_Monday_Feb17_2025_1038AM-542PM - 2025-09-12.cc.txt
HB 44,HB,House-ChamberMeeting_Wednesday_Jan22_2025_927AM-1016AM - 2025-09-12.cc.txt
HB 506,HB,House-CommerceandEconomicDevelopment_Friday_Mar7_2025_612PM-725PM - 2025-09-12.cc.txt
HB 506,HB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
HB 506,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 396,HB,House-CommerceandEconomicDevelopment_Wednesday_Mar5_2025_307PM-507PM - 2025-09-12.cc.txt
HB 396,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 396,HB,House-Government_ElectionsAndIndianAffairs_Wednesday_Mar19_2025_838AM-920AM - 2025-09-12.cc.txt
SB 214,SB,Senate-Conservation_Saturday_Feb15_2025_908AM-1202PM - 2025-09-12.cc.txt
SB 214,SB,Senate-Judiciary_Monday_Mar3_2025_543PM-636PM - 2025-09-12.cc.txt
SB 214,SB,SenateChamber_Thursday_Jan30_2025_111PM-218PM - 2025-09-12.cc.txt
SB 384,SB,Senate-Conservation_Saturday_Feb22_2025_933AM-1134AM - 2025-09-12.cc.txt
SB 384,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 384,SB,SenateChamber_Saturday_Feb22_2025_139PM-433PM - 2025-09-12.cc.txt
SB 208,SB,Senate-Conservation_Thursday_Feb13_2025_905AM-1246PM - 2025-09-12.cc.txt
SB 208,SB,IC-LandGrant_Friday_May30_2025_1007AM-1213PM - 2025-09-12.cc.txt
SB 208,SB,SenateChamber_Thursday_Jan30_2025_111PM-218PM - 2025-09-12.cc.txt
SB 469,SB,Senate-Conservation_Thursday_Feb27_2025_913AM-1026AM - 2025-09-12.cc.txt
SB 469,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 469,SB,SenateChamber_Thursday_Feb27_2025_1140AM-135PM - 2025-09-12.cc.txt
SB 114,SB,Senate-Conservation_Tuesday_Feb11_2025_1257PM-247PM - 2025-09-12.cc.txt
SB 114,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb8_2024_306PM-456PM - 2025-09-12.cc.txt
SB 114,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 34,SB,Senate-Conservation_Tuesday_Feb4_2025_908AM-1209PM - 2025-09-12.cc.txt
SB 34,SB,Senate-Finance_Tuesday_Mar11_2025_1001AM-1042AM - 2025-09-12.cc.txt
SB 34,SB,IC-LegislativeHealthandHumanServices_Tuesday_May7_2024_1239PM-248PM - 2025-09-12.cc.txt
HB 115,HB,Senate-Conservation_Tuesday_Feb4_2025_908AM-1209PM - 2025-09-12.cc.txt
HB 115,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 115,HB,House-ChamberMeeting_Tuesday_Feb4_2025_1032AM-203PM - 2025-09-12.cc.txt
SB 355,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar1_2025_701PM-733PM - 2025-09-12.cc.txt
SB 355,SB,SenateChamber_Monday_Mar3_2025_1139AM-418PM - 2025-09-12.cc.txt
SB 355,SB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
SB 455,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar8_2025_911AM-123PM - 2025-09-12.cc.txt
SB 455,SB,ConferenceCommittees_Friday_Mar21_2025_935PM-938PM - 2025-09-12.cc.txt
SB 455,SB,SenateChamber_Wednesday_Feb19_2025_1142AM-310PM - 2025-09-12.cc.txt
SB 408,SB,Senate-Tax_BusinessandTransportation_Saturday_Mar8_2025_911AM-123PM - 2025-09-12.cc.txt
SB 408,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 408,SB,SenateChamber_Saturday_Mar8_2025_151PM-450PM - 2025-09-12.cc.txt
HM 83,HM,Senate-Tax_BusinessandTransportation_Saturday_Mar8_2025_911AM-123PM - 2025-09-12.cc.txt
HM 83,HM,IC-Courts_CorrectionsandJustice_Monday_Aug12_2024_118PM-423PM - 2025-09-12.cc.txt
HM 83,HM,SenateChamber_Sunday_Mar16_2025_122PM-353PM - 2025-09-12.cc.txt
SB 110,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb13_2025_310PM-657PM - 2025-09-12.cc.txt
SB 110,SB,House-TaxationandRevenue_Friday_Mar21_2025_915AM-1000AM - 2025-09-12.cc.txt
SB 110,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 265,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb13_2025_310PM-657PM - 2025-09-12.cc.txt
SB 265,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 265,SB,SenateChamber_Monday_Feb3_2025_1114AM-115PM - 2025-09-12.cc.txt
SB 121,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb1_2024_241PM-506PM - 2025-09-12.cc.txt
SB 121,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 121,SB,HouseandSenateTaxCommitteeMeeting_Friday_Feb2_2024_812AM-908AM - 2025-09-12.cc.txt
SB 25,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb1_2024_241PM-506PM - 2025-09-12.cc.txt
SB 25,SB,Senate-Judiciary_Wednesday_Jan29_2025_212PM-519PM - 2025-09-12.cc.txt
SB 25,SB,SenateChamber_Tuesday_Jan21_2025_400PM-448PM - 2025-09-12.cc.txt
SB 491,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb1_2024_241PM-506PM - 2025-09-12.cc.txt
SB 491,SB,House-HealthandHumanServices_Saturday_Feb3_2024_916AM-1127AM - 2025-09-12.cc.txt
SB 491,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 206,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb20_2025_454PM-647PM - 2025-09-12.cc.txt
SB 206,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb25_2025_419PM-645PM - 2025-09-12.cc.txt
SB 206,SB,SenateChamber_Thursday_Jan30_2025_111PM-218PM - 2025-09-12.cc.txt
SB 215,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb20_2025_454PM-647PM - 2025-09-12.cc.txt
SB 215,SB,SenateChamber_Friday_Feb21_2025_402PM-608PM - 2025-09-12.cc.txt
SB 215,SB,SenateChamber_Thursday_Jan30_2025_111PM-218PM - 2025-09-12.cc.txt
SB 420,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb27_2025_208PM-611PM - 2025-09-12.cc.txt
SB 420,SB,House-ChamberMeeting_Friday_Mar7_2025_1115AM-557PM - 2025-09-12.cc.txt
SB 420,SB,SenateChamber_Monday_Feb17_2025_225PM-305PM - 2025-09-12.cc.txt
SB 294,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb27_2025_208PM-611PM - 2025-09-12.cc.txt
SB 294,SB,SenateChamber_Wednesday_Feb14_2024_918AM-1035AM - 2025-09-12.cc.txt
SB 294,SB,SenateChamber_Wednesday_Feb5_2025_1120AM-1256PM - 2025-09-12.cc.txt
SB 287,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb27_2025_208PM-611PM - 2025-09-12.cc.txt
SB 287,SB,SenateChamber_Friday_Feb28_2025_1107AM-228PM - 2025-09-12.cc.txt
SB 287,SB,SenateChamber_Wednesday_Feb5_2025_1120AM-1256PM - 2025-09-12.cc.txt
SB 62,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb6_2025_137PM-558PM - 2025-09-12.cc.txt
SB 62,SB,IC-LegislativeHealthandHumanServices_Wednesday_Jun25_2025_920AM-1006AM - 2025-09-12.cc.txt
SB 62,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
SB 419,SB,Senate-Tax_BusinessandTransportation_Thursday_Mar13_2025_259PM-525PM - 2025-09-12.cc.txt
SB 419,SB,SenateChamber_Friday_Mar14_2025_416PM-512PM - 2025-09-12.cc.txt
SB 419,SB,SenateChamber_Monday_Feb17_2025_225PM-305PM - 2025-09-12.cc.txt
SB 211,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb11_2025_211PM-529PM - 2025-09-12.cc.txt
SB 211,SB,Senate-Rules_Wednesday_Mar19_2025_813AM-921AM - 2025-09-12.cc.txt
SB 211,SB,SenateChamber_Thursday_Jan30_2025_111PM-218PM - 2025-09-12.cc.txt
SB 164,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb18_2025_253PM-556PM - 2025-09-12.cc.txt
SB 164,SB,Senate-Finance_Saturday_Feb3_2024_934AM-1205PM - 2025-09-12.cc.txt
SB 164,SB,SenateChamber_Tuesday_Jan28_2025_1216PM-120PM - 2025-09-12.cc.txt
SB 194,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb18_2025_253PM-556PM - 2025-09-12.cc.txt
SB 194,SB,SenateChamber_Wednesday_Feb19_2025_1142AM-310PM - 2025-09-12.cc.txt
SB 194,SB,SenateChamber_Wednesday_Jan29_2025_1127AM-126PM - 2025-09-12.cc.txt
SB 295,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb25_2025_419PM-645PM - 2025-09-12.cc.txt
SB 295,SB,IC-LegislativeFinance_Wednesday_Aug21_2024_140PM-443PM - 2025-09-12.cc.txt
SB 295,SB,SenateChamber_Wednesday_Feb5_2025_1120AM-1256PM - 2025-09-12.cc.txt
SB 296,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb25_2025_419PM-645PM - 2025-09-12.cc.txt
SB 296,SB,House-HealthandHumanServices_Friday_Mar14_2025_830AM-1110AM - 2025-09-12.cc.txt
SB 296,SB,SenateChamber_Thursday_Feb6_2025_1107AM-1226PM - 2025-09-12.cc.txt
SB 298,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb25_2025_419PM-645PM - 2025-09-12.cc.txt
SB 298,SB,House-Education_Friday_Mar7_2025_832AM-1231PM - 2025-09-12.cc.txt
SB 298,SB,SenateChamber_Thursday_Feb6_2025_1107AM-1226PM - 2025-09-12.cc.txt
SB 28,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb4_2025_235PM-424PM - 2025-09-12.cc.txt
SB 28,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb6_2024_428PM-752PM - 2025-09-12.cc.txt
SB 28,SB,SenateChamber_Tuesday_Jan21_2025_400PM-448PM - 2025-09-12.cc.txt
SB 282,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb6_2024_428PM-752PM - 2025-09-12.cc.txt
SB 282,SB,Senate-Finance_Saturday_Mar8_2025_1130AM-153PM - 2025-09-12.cc.txt
SB 282,SB,SenateChamber_Tuesday_Feb4_2025_145PM-202PM - 2025-09-12.cc.txt
SB 370,SB,Senate-Tax_BusinessandTransportation_Tuesday_Mar4_2025_434PM-628PM - 2025-09-12.cc.txt
SB 370,SB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
SB 370,SB,SenateChamber_Wednesday_Mar5_2025_1151AM-342PM - 2025-09-12.cc.txt
SB 445,SB,Senate-Tax_BusinessandTransportation_Tuesday_Mar4_2025_434PM-628PM - 2025-09-12.cc.txt
SB 445,SB,SenateChamber_Wednesday_Feb19_2025_1142AM-310PM - 2025-09-12.cc.txt
SB 445,SB,SenateChamber_Wednesday_Mar5_2025_1151AM-342PM - 2025-09-12.cc.txt
HB 110,HB,House-Education_Monday_Mar3_2025_832AM-1010AM - 2025-09-12.cc.txt
HB 110,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 110,HB,House-ChamberMeeting_Monday_Mar3_2025_1105AM-207PM - 2025-09-12.cc.txt
SB 266,SB,Senate-Education_Friday_Feb14_2025_935AM-1105AM - 2025-09-12.cc.txt
SB 266,SB,Senate-Education_Monday_Feb17_2025_854AM-1139AM - 2025-09-12.cc.txt
SB 266,SB,SenateChamber_Monday_Feb3_2025_1114AM-115PM - 2025-09-12.cc.txt
SB 354,SB,Senate-Education_Friday_Feb21_2025_906AM-1125AM - 2025-09-12.cc.txt
SB 354,SB,Senate-Education_Wednesday_Feb19_2025_831AM-1009AM - 2025-09-12.cc.txt
SB 354,SB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
SB 482,SB,Senate-Education_Friday_Jan31_2025_901AM-1054AM - 2025-09-12.cc.txt
SB 482,SB,Senate-Judiciary_Wednesday_Feb12_2025_308PM-636PM - 2025-09-12.cc.txt
SB 482,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 286,SB,Senate-Education_Monday_Feb24_2025_838AM-1104AM - 2025-09-12.cc.txt
SB 286,SB,Senate-Education_Wednesday_Feb19_2025_831AM-1009AM - 2025-09-12.cc.txt
SB 286,SB,SenateChamber_Wednesday_Feb5_2025_1120AM-1256PM - 2025-09-12.cc.txt
SB 394,SB,Senate-Education_Monday_Feb24_2025_838AM-1104AM - 2025-09-12.cc.txt
SB 394,SB,Senate-Finance_Monday_Mar17_2025_1003AM-1058AM - 2025-09-12.cc.txt
SB 394,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 130,SB,Senate-Education_Monday_Feb3_2025_927AM-1045AM - 2025-09-12.cc.txt
SB 130,SB,Senate-Education_Wednesday_Feb5_2025_905AM-1045AM - 2025-09-12.cc.txt
SB 130,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 516,SB,Senate-Education_Monday_Mar10_2025_837AM-1100AM - 2025-09-12.cc.txt
SB 516,SB,SenateChamber_Monday_Mar10_2025_1114AM-504PM - 2025-09-12.cc.txt
SB 516,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 238,SB,Senate-Education_Wednesday_Feb12_2025_834AM-1208PM - 2025-09-12.cc.txt
SB 238,SB,SenateChamber_Friday_Jan31_2025_1105AM-1212PM - 2025-09-12.cc.txt
SB 238,SB,SenateChamber_Thursday_Feb13_2025_1136AM-130PM - 2025-09-12.cc.txt
SB 344,SB,Senate-Education_Wednesday_Feb19_2025_831AM-1009AM - 2025-09-12.cc.txt
SB 344,SB,House-TaxationandRevenue_Wednesday_Mar5_2025_833AM-1021AM - 2025-09-12.cc.txt
SB 344,SB,SenateChamber_Monday_Feb10_2025_1141AM-209PM - 2025-09-12.cc.txt
SB 136,SB,Senate-Education_Wednesday_Feb5_2025_905AM-1045AM - 2025-09-12.cc.txt
SB 136,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 136,SB,SenateChamber_Wednesday_Feb5_2025_1120AM-1256PM - 2025-09-12.cc.txt
SM 22,SM,Senate-Education_Wednesday_Mar12_2025_837AM-1106AM - 2025-09-12.cc.txt
SM 22,SM,SenateChamber_Thursday_Mar13_2025_1113AM-214PM - 2025-09-12.cc.txt
SM 22,SM,SenateChamber_Thursday_Mar13_2025_701PM-845PM - 2025-09-12.cc.txt
SB 492,SB,Senate-Education_Wednesday_Mar5_2025_907AM-1127AM - 2025-09-12.cc.txt
SB 492,SB,Senate-Finance_Monday_Mar17_2025_1003AM-1058AM - 2025-09-12.cc.txt
SB 492,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 198,SB,Senate-Finance_Monday_Mar17_2025_1003AM-1058AM - 2025-09-12.cc.txt
SB 198,SB,Senate-HealthandPublicAffairs_Sunday_Mar2_2025_106PM-632PM - 2025-09-12.cc.txt
SB 198,SB,SenateChamber_Wednesday_Jan29_2025_1127AM-126PM - 2025-09-12.cc.txt
SB 414,SB,Senate-Finance_Monday_Mar17_2025_1003AM-1058AM - 2025-09-12.cc.txt
SB 414,SB,Senate-HealthandPublicAffairs_Friday_Mar14_2025_554PM-901PM - 2025-09-12.cc.txt
SB 414,SB,SenateChamber_Saturday_Mar15_2025_1250PM-438PM - 2025-09-12.cc.txt
SB 50,SB,Senate-Finance_Tuesday_Jan23_2024_918AM-1040AM - 2025-09-12.cc.txt
SB 50,SB,Senate-Judiciary_Friday_Feb28_2025_310PM-611PM - 2025-09-12.cc.txt
SB 50,SB,SenateChamber_Monday_Feb10_2025_1141AM-209PM - 2025-09-12.cc.txt
SB 46,SB,Senate-Finance_Wednesday_Feb7_2024_343PM-420PM - 2025-09-12.cc.txt
SB 46,SB,Senate-HealthandPublicAffairs_Sunday_Feb23_2025_109PM-631PM - 2025-09-12.cc.txt
SB 46,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
HB 266,HB,House-HealthandHumanServices_Friday_Feb14_2025_838AM-1114AM - 2025-09-12.cc.txt
HB 266,HB,House-ChamberMeeting_Tuesday_Feb4_2025_1032AM-203PM - 2025-09-12.cc.txt
HB 266,HB,HouseChamber_Monday_Jan29_2024_1116AM-114PM - 2025-09-12.cc.txt
HB 355,HB,House-HealthandHumanServices_Friday_Feb21_2025_800AM-1005AM - 2025-09-12.cc.txt
HB 355,HB,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
HB 355,HB,House-ChamberMeeting_Tuesday_Feb11_2025_1043AM-224PM - 2025-09-12.cc.txt
HB 420,HB,House-HealthandHumanServices_Friday_Feb28_2025_802AM-1012AM - 2025-09-12.cc.txt
HB 420,HB,House-ChamberMeeting_Saturday_Mar1_2025_100PM-807PM - 2025-09-12.cc.txt
HB 420,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 408,HB,House-HealthandHumanServices_Friday_Feb28_2025_802AM-1012AM - 2025-09-12.cc.txt
HB 408,HB,House-ChamberMeeting_Saturday_Mar1_2025_100PM-807PM - 2025-09-12.cc.txt
HB 408,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 542,HB,House-HealthandHumanServices_Friday_Mar7_2025_839AM-948AM - 2025-09-12.cc.txt
HB 542,HB,House-ChamberMeeting_Friday_Mar7_2025_1115AM-557PM - 2025-09-12.cc.txt
HB 542,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 189,HB,House-HealthandHumanServices_Monday_Feb10_2025_834AM-1126AM - 2025-09-12.cc.txt
HB 189,HB,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HB 189,HB,House-Government_ElectionsAndIndianAffairs_Wednesday_Feb19_2025_831AM-1028AM - 2025-09-12.cc.txt
HB 430,HB,House-HealthandHumanServices_Monday_Feb24_2025_807AM-1023AM - 2025-09-12.cc.txt
HB 430,HB,House-ChamberMeeting_Monday_Feb17_2025_1038AM-542PM - 2025-09-12.cc.txt
HB 430,HB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
HB 373,HB,House-HealthandHumanServices_Monday_Feb24_2025_807AM-1023AM - 2025-09-12.cc.txt
HB 373,HB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
HB 373,HB,House-ChamberMeeting_Tuesday_Feb11_2025_1043AM-224PM - 2025-09-12.cc.txt
HB 389,HB,House-HealthandHumanServices_Monday_Feb24_2025_807AM-1023AM - 2025-09-12.cc.txt
HB 389,HB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
HB 389,HB,House-ChamberMeeting_Tuesday_Feb11_2025_1043AM-224PM - 2025-09-12.cc.txt
HB 393,HB,House-HealthandHumanServices_Monday_Feb24_2025_807AM-1023AM - 2025-09-12.cc.txt
HB 393,HB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
HB 393,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 551,HB,House-HealthandHumanServices_Monday_Mar10_2025_835AM-1002AM - 2025-09-12.cc.txt
HB 551,HB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
HB 551,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 555,HB,House-HealthandHumanServices_Monday_Mar10_2025_835AM-1002AM - 2025-09-12.cc.txt
HB 555,HB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
HB 555,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
SM 12,SM,House-HealthandHumanServices_Monday_Mar17_2025_902AM-1138AM - 2025-09-12.cc.txt
SM 12,SM,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SM 12,SM,SenateChamber_Wednesday_Feb14_2024_639PM-926PM - 2025-09-12.cc.txt
HB 589,HB,House-HealthandHumanServices_Monday_Mar17_2025_902AM-1138AM - 2025-09-12.cc.txt
HB 589,HB,House-HealthandHumanServices_Wednesday_Mar19_2025_907AM-1028AM - 2025-09-12.cc.txt
HB 589,HB,House-ChamberMeeting_Thursday_Mar13_2025_1059AM-413PM - 2025-09-12.cc.txt
HB 437,HB,House-HealthandHumanServices_Monday_Mar3_2025_804AM-1053AM - 2025-09-12.cc.txt
HB 437,HB,House-ChamberMeeting_Monday_Feb17_2025_1038AM-542PM - 2025-09-12.cc.txt
HB 437,HB,House-ChamberMeeting_Tuesday_Mar4_2025_1044AM-401PM - 2025-09-12.cc.txt
HB 503,HB,House-HealthandHumanServices_Monday_Mar3_2025_804AM-1053AM - 2025-09-12.cc.txt
HB 503,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 503,HB,House-ChamberMeeting_Tuesday_Mar4_2025_1044AM-401PM - 2025-09-12.cc.txt
HB 465,HB,House-HealthandHumanServices_Monday_Mar3_2025_804AM-1053AM - 2025-09-12.cc.txt
HB 465,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
HB 465,HB,House-ChamberMeeting_Tuesday_Mar4_2025_1044AM-401PM - 2025-09-12.cc.txt
HB 404,HB,House-HealthandHumanServices_Wednesday_Feb26_2025_802AM-924AM - 2025-09-12.cc.txt
HB 404,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 404,HB,House-ChamberMeeting_Wednesday_Feb26_2025_1039AM-1244PM - 2025-09-12.cc.txt
HB 407,HB,House-HealthandHumanServices_Wednesday_Feb26_2025_802AM-924AM - 2025-09-12.cc.txt
HB 407,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 407,HB,House-ChamberMeeting_Wednesday_Feb26_2025_1039AM-1244PM - 2025-09-12.cc.txt
HB 579,HB,House-HealthandHumanServices_Wednesday_Mar12_2025_839AM-1052AM - 2025-09-12.cc.txt
HB 579,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 579,HB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
HB 562,HB,House-HealthandHumanServices_Wednesday_Mar12_2025_839AM-1052AM - 2025-09-12.cc.txt
HB 562,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 562,HB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
HM 58,HM,House-HealthandHumanServices_Wednesday_Mar19_2025_907AM-1028AM - 2025-09-12.cc.txt
HM 58,HM,House-ChamberMeeting_Friday_Mar14_2025_1133AM-505PM - 2025-09-12.cc.txt
HM 58,HM,HouseChamber_Saturday_Feb10_2024_1046AM-802PM - 2025-09-12.cc.txt
HB 527,HB,House-HealthandHumanServices_Wednesday_Mar5_2025_834AM-1047AM - 2025-09-12.cc.txt
HB 527,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 527,HB,House-ChamberMeeting_Wednesday_Mar5_2025_1119AM-247PM - 2025-09-12.cc.txt
HB 517,HB,House-HealthandHumanServices_Wednesday_Mar5_2025_834AM-1047AM - 2025-09-12.cc.txt
HB 517,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 517,HB,House-ChamberMeeting_Wednesday_Mar5_2025_1119AM-247PM - 2025-09-12.cc.txt
SB 55,SB,Senate-HealthandPublicAffairs_Monday_Feb17_2025_324PM-626PM - 2025-09-12.cc.txt
SB 55,SB,SenateChamber_Tuesday_Feb18_2025_1148AM-101PM - 2025-09-12.cc.txt
SB 55,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
SB 103,SB,Senate-HealthandPublicAffairs_Monday_Feb24_2025_358PM-613PM - 2025-09-12.cc.txt
SB 103,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 103,SB,SenateChamber_Wednesday_Feb26_2025_1115AM-142PM - 2025-09-12.cc.txt
SB 404,SB,Senate-HealthandPublicAffairs_Monday_Mar10_2025_538PM-812PM - 2025-09-12.cc.txt
SB 404,SB,Senate-HealthandPublicAffairs_Wednesday_Mar12_2025_341PM-711PM - 2025-09-12.cc.txt
SB 404,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 498,SB,Senate-HealthandPublicAffairs_Monday_Mar17_2025_445PM-620PM - 2025-09-12.cc.txt
SB 498,SB,Senate-Indian_RuralandCulturalAffairs_Tuesday_Feb25_2025_1002AM-1101AM - 2025-09-12.cc.txt
SB 498,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 322,SB,Senate-HealthandPublicAffairs_Monday_Mar3_2025_537PM-819PM - 2025-09-12.cc.txt
SB 322,SB,SenateChamber_Friday_Feb7_2025_203PM-231PM - 2025-09-12.cc.txt
SB 322,SB,SenateChamber_Wednesday_Mar5_2025_1151AM-342PM - 2025-09-12.cc.txt
SB 489,SB,Senate-HealthandPublicAffairs_Sunday_Mar9_2025_107PM-424PM - 2025-09-12.cc.txt
SB 489,SB,IC-EconomicandRuralDevelopment_Thursday_Aug22_2024_104PM-223PM - 2025-09-12.cc.txt
SB 489,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 80,SB,Senate-HealthandPublicAffairs_Wednesday_Feb19_2025_338PM-624PM - 2025-09-12.cc.txt
SB 80,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
SB 80,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
SB 360,SB,Senate-HealthandPublicAffairs_Wednesday_Mar12_2025_341PM-711PM - 2025-09-12.cc.txt
SB 360,SB,House-Judiciary_Wednesday_Mar19_2025_953PM-1250AM - 2025-09-12.cc.txt
SB 360,SB,SenateChamber_Tuesday_Mar11_2025_1136AM-311PM - 2025-09-12.cc.txt
SB 499,SB,Senate-HealthandPublicAffairs_Wednesday_Mar12_2025_341PM-711PM - 2025-09-12.cc.txt
SB 499,SB,SenateChamber_Thursday_Feb20_2025_1139AM-355PM - 2025-09-12.cc.txt
